59014
20496
97518
74559
68957
58824
53623
42600
58343
81442
58343
61742
58449
53678
45328
16327
93692
70326
75562
72459
70524
59036
22626
1.1738e+05
1.0896e+05
1.0239e+05
97657
98104
81283
24533
1.8118e+05
1.5412e+05
1.4053e+05
1.4362e+05
1.3952e+05
1.1017e+05
29807
2.1767e+05
1.6909e+05
1.697e+05
1.4905e+05
1.3211e+05
1.0227e+05
1.4905e+05
2.0975e+05
1.5097e+05
1.5904e+05
1.4901e+05
1.4178e+05
1.0765e+05
1.4178e+05
1.9076e+05
1.465e+05
1.3756e+05
1.2539e+05
1.1158e+05
86650
19810
25490
1.5578e+05
1.0401e+05
88520
80571
58954
14062
97498
67797
60023
