0.72856
0.74677
0.76498
0.78318
0.80139
0.8196
0.83781
0.85602
0.88269
0.90937
0.93604
0.96272
0.98939
1.0161
1.0427
1.0694
1.0961
1.1228
1.1494
1.1761
1.2028
1.2295
1.2561
1.2828
1.3095
1.3362
1.3572
1.3783
1.3993
1.4204
1.4415
1.4625
1.4345
1.4065
1.3784
1.3504
1.3224
1.2943
1.2663
1.2382
1.2102
1.1822
1.1541
1.1275
1.1008
1.0741
1.0474
1.0208
0.99411
0.96747
0.94083
0.91419
0.88755
0.86091
0.83428
0.80764
0.781
0.78006
0.77911
0.77817
0.77723
0.77628
0.77534
0.7744
0.77345
0.77251
0.77157
0.77062
