94049
67200
69437
59008
0
0
103643
106456
76029
71621
65650
0
0
119641
97386
70360
62541
56429
0
0
98021
71858
54852
49517
43844
0
0
40744
60099
26081
24715
23808
0
0
39087
23207
14134
11672
10383
0
0
17220
11773
7753
7178
6238
0
0
10830
8381
5955
5035
4475
0
0
8828
7276
5382
5287
4681
41
0
9297
6860
4531
4021
3618
0
0
6662
