initial_point
1.5857300885572607
1.4682407546232283
1.351085376124192
1.2341896642020078
1.136423900459632
1.0818756320381098
1.0626455301562336
1.0434197816454605
1.0224368921331646
1.0006042642035087
0.97820386711229
0.9549860152626835
0.950230156237956
0.9556002457101308
0.9594052922709834
0.949971797631642
0.9251202967964547
0.895513802987876
0.8658003161817419
0.849334737745935
0.839299677741995
0.8291260248861768
0.8116823782698462
0.783002592570548
0.7508573249342991
0.7186494894043864
0.6968716546036137
0.6852713962133108
0.6736711666730861
0.6620436980641412
0.6504228438054787
0.6388603035343875
0.6273340924060093
0.6203878318356324
0.616172040529052
0.6119521330082927
0.6077941151660896
0.6041137746794586
0.6004823690810885
0.5970405247031808
0.5936848887037021
0.5905419166664441
0.5874921533499334
0.5850554574649146
0.5825879896880902
0.5803335277181744
0.5782303840696278
0.576138239264627
0.5740561421030091
0.5715294137109851
0.5689687636214321
0.5655400127647874
0.5621725348473157
0.5587973397997257
0.5541698224008428
0.5495047952556475
0.5444204863327959
0.5392754689478736
0.5341177784684741
0.528948364247333
0.5238479846428132
0.5187897895095115
0.5137233898217997
0.5086915908813893
0.5035987092817489
0.4984995137675095
0.49340120729796033
0.4883121439935335
0.4832185402137175
0.47812596387464135
27996.374599265626
7283.623075016336
8436.503510033064
0.2072509771304414
-58905.92843132583
-58917.17064429629
36998.89989806888
43296.942406285816
19466.28187393145
14784.224806912533
7063.498054473777
-58292.03606172053
-59726.2785291021
50107.76332887163
35145.40396963652
14484.557803480151
6840.076736686608
1284.7738559850222
-54650.99459807605
-53707.00726992147
39651.67987228374
22408.69979343642
10680.376725919434
7096.047557220253
3173.2953034970074
-38240.74342683065
-36400.28274181636
6590.150432674832
27081.531334061547
-45.695178301203725
37.875890371983786
44.45341494092577
-21979.617360665125
-20526.682291308967
18940.17290274513
6086.822325409373
-37.66791691669455
-1513.2106808218612
-1921.6613623329013
-12248.535505921678
-11214.347548204585
6568.9387296497125
2800.528819460869
-20.473107163129047
6.3509059668602355
-15.418512899133294
-6014.084355601356
-5546.765052403038
5447.062936704201
3658.7556805866884
1706.4543229200772
1144.8915903441277
626.8023610705177
-3510.46641138858
-3331.719251716672
5403.148498585259
4115.407553927677
2561.2997444723596
2618.0635463339654
1943.554471271656
-2526.1952132067313
-2553.981445228818
6494.6527750300675
4342.698147012779
2169.7218291541176
1815.002908016048
1253.8604961563517
-2234.6193047748698
-2180.270932707161
4433.304900641183
